tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root
1453306,457266,True,2017-11-02 00:20:26+00:00,@115900 why is Fox not working? I live in the Houston area.,1453305,,1453306
1453305,comcastcares,False,2017-11-02 14:37:43+00:00,"@457266 Hi, I can look into what happened for you. Can you DM the name and address on the account so I can check for you?-Sean",,1453306.0,1453306
1454052,457449,True,2017-11-02 01:11:22+00:00,@comcastcares May I suggest you relocate the porn channel listings away from the music channels?,1454051,,1454052
1454051,comcastcares,False,2017-11-02 14:58:35+00:00,"@457449 Hello! I'd be happy to pass along your suggestion. If I can help you out with anything else, please let me know! - NS",,1454052.0,1454052
1454054,420936,True,2017-11-02 01:33:13+00:00,@comcastcares.  Who's leading the World Series?  I don't know cuz your tech cut my signal!,1454053,,1454054
1454053,comcastcares,False,2017-11-02 14:57:14+00:00,@420936 Hello. I have replied to your DM.  I apologize for the trouble. -AT,,1454054.0,1454054
1455519,457839,True,2017-11-02 01:31:23+00:00,@115900 down during WS Game 7. Really?,1455518,,1455519
1455518,comcastcares,False,2017-11-02 15:24:04+00:00,"@457839 Hi, we would like to look into your issue for you. Please send us a DM with your acct number or full address. Thank you, -EP",,1455519.0,1455519
1455524,457841,True,2017-11-02 02:14:21+00:00,Is @115900 unskibbablly unwatchable to anyone else? Lovely customer experience during the World Series,1455523,,1455524
1455523,comcastcares,False,2017-11-02 15:22:56+00:00,"@457841 Hello, I would like to help. Are you still experiencing issues? -Jules",,1455524.0,1455524
1455537,457846,True,2017-11-02 02:06:56+00:00,Finishing up Day three with NO @116136 service and no straight answers from them.,1455535,,1455537
1455535,457846,True,2017-11-02 02:07:38+00:00,@116136 Or @115900 as they now prefer.,1455533,1455537.0,1455537
1455533,comcastcares,False,2017-11-02 15:21:20+00:00,"@457846 Hello, Denise, I apologize for the delayed reply. Are you still having issues with your services at this time? -JW",1455534,1455535.0,1455537
1455534,457846,True,2017-11-02 19:32:38+00:00,"@comcastcares Now repaired, which is good, but it has been four days of bad customer service and misinformation.",1455536,1455533.0,1455537
1455536,comcastcares,False,2017-11-02 19:33:59+00:00,@457846 I am glad to hear it was fixed. I apologize for your experience. Is there anything I might assist you with at this time? -JW,,1455534.0,1455537
1455539,457847,True,2017-11-02 03:40:47+00:00,"@comcastcares it's working now, thx",1455538,,1455539
1455538,comcastcares,False,2017-11-02 15:20:44+00:00,"@457847 Great, please reach out to us if you have any questions or concerns in the future. –Jules",,1455539.0,1455539
1455556,457853,True,2017-11-02 01:51:05+00:00,You've got to be kidding me @115900. Service goes out during #WorldSeriesGame7! I would cancel if my apt allowed anything else. #youretrash,1455555,,1455556
1455555,comcastcares,False,2017-11-02 15:17:35+00:00,"@457853 I am so sorry for the service troubles! Please send me a DM with account details, I can help! -NC",,1455556.0,1455556
1462863,459543,True,2017-11-02 18:02:13+00:00,Screw you @115900! Gave almost no notice and service had been down all day! #customerservicefail #xevilxfinity,1462862,,1462863
1462862,459543,True,2017-11-02 18:04:26+00:00,"@115900 It's still down!
#customerservicefail #xevilxfinity",1462860,1462863.0,1462863
1462860,comcastcares,False,2017-11-02 18:39:19+00:00,"@459543 I deeply apologize for the service issues youve experienced. Please send me a DM with account information, I can help. -NC",1462861,1462862.0,1462863
1462861,459543,True,2017-11-02 20:20:14+00:00,@comcastcares DM sent.,,1462860.0,1462863
1463712,459739,True,2017-11-02 16:55:08+00:00,"@ComcastCares
#mobile_Care where can I send emails from your own staff promising a refund that never happened?",1463711,,1463712
1463711,comcastcares,False,2017-11-02 18:58:57+00:00,@459739 Hi! We can help look into this credit issue. Can you please send us a direct message with your address and phone number? -CF,,1463712.0,1463712
1465158,comcastcares,False,2017-11-19 23:37:10+00:00,"@460079 Hey, Mary. I'd like to help you here. To begin with, help DM your name, account number, and service address. -SG",1465157,1465159.0,1465158
1465157,460079,True,2017-11-19 23:39:40+00:00,@comcastcares Mary Banks don’t have account number on me but address is 609 Municipal dr Thorndale pa 19372 and phone number is 484-632-5159 for account,1465156,1465158.0,1465158
1465156,comcastcares,False,2017-11-19 23:41:09+00:00,"@460079 Thanks, Mary. Would you mind removing your personal information and sending a private, direct message? -SG",,1465157.0,1465158
1465720,460203,True,2017-11-08 02:27:01+00:00,I have a fucking better chance of winning the lottery than getting an American when I call Comcast.,1465719,,1465720
1465719,comcastcares,False,2017-11-08 02:30:10+00:00,"@460203 Hello, will you please DM me your account number so I can assist with any Comcast concerns you have? -Jim",,1465720.0,1465720
1465739,460207,True,2017-11-06 22:38:56+00:00,Wow! Way to go @115900. You were able to fix my issue on the first call and I only had to get transferred once,1465738,,1465739
1465738,comcastcares,False,2017-11-07 04:00:50+00:00,"@460207 Excellent, that's great news. We are also here online to help 24/7 if you have any other questions or concerns. -FRL",1465737,1465739.0,1465739
1465737,460207,True,2017-11-08 02:01:04+00:00,@comcastcares Connecting to the internet was the problem,1465736,1465738.0,1465739
1465736,comcastcares,False,2017-11-08 02:15:39+00:00,"@460207 Please let us know if this issue persists, we are here 24/7 to help. -FRL",,1465737.0,1465739
1466388,460365,True,2017-11-02 19:23:19+00:00,@116136 nice bandwidth scam I'm seeing where I use just under 300 gigs and these @115900 clowns report usage being over 500 gigs #BULLSHIT,1466387,,1466388
1466387,comcastcares,False,2017-11-02 19:25:05+00:00,"@460365 If you're having internet usage issues, please send us a DM so I can help.--JV",,1466388.0,1466388
1471404,461557,True,2017-11-04 01:33:03+00:00,"@ComcastCares
#mobile_CareXI",1471403,,1471404
1471403,comcastcares,False,2017-11-04 05:31:15+00:00,"@461557 Hello, We are able to look into your concerns  Please send us a DM with your name, address, and phone number for assistance.  -AC",,1471404.0,1471404
1474276,462240,True,2017-11-02 20:58:13+00:00,You high ! https://t.co/4wpC7gM0wE,1474275,,1474276
1474275,462239,True,2017-11-02 21:00:51+00:00,@462240 nah I’m deadasss 💀💀 I have Xfinity and everytime I go inside only Instagram works. Everything else says I have to connect to WiFi,1474274,1474276.0,1474276
1474274,comcastcares,False,2017-11-02 21:31:30+00:00,@462239 I can look into your internet issue. Can you DM the phone number on your account? -VG,,1474275.0,1474276
1478213,463254,True,2017-10-16 21:07:57+00:00,"@116136 @115900 and @73999 go to the business services section of each's website, you'll not only find contact forms, but phone numbers and emails.",1478211,,1478213
1478211,comcastcares,False,2017-10-16 21:13:42+00:00,"@463254 Hello, I will be happy to help you if you are needing assistance. Please DM. -DP",1478212,1478213.0,1478213
1478212,463254,True,2017-10-16 21:14:36+00:00,@comcastcares you saw my complaints. happy to help? get to fixing,1478214,1478211.0,1478213
1478214,comcastcares,False,2017-10-16 21:18:39+00:00,"@463254 Please DM if you are needing assistance, we can look into that for you. -DP",,1478212.0,1478213
1480506,463785,True,2017-11-03 03:37:06+00:00,"@ComcastCares
#mobile_CareHello",1480505,,1480506
1480505,comcastcares,False,2017-11-03 07:35:21+00:00,@463785 Hello thank you for reaching out to us. How may we assist today? -EG,,1480506.0,1480506
1481463,463983,True,2017-11-03 04:16:42+00:00,"So @116136, the daily issues of ""can't connect to the X1 platform"" this past wk is really making the $$ I'm paying seem suspect",1481462,,1481463
1481462,comcastcares,False,2017-11-03 08:15:40+00:00,@463983 I can definitely assist with the X1 issue you're having. Could you please DM me your address and phone number to proceed? -NFM,,1481463.0,1481463
1481921,374050,True,2017-10-16 21:21:36+00:00,@115900 WiFi pass  costumer service is a joke don’t ever by a WiFi pass 😒#pathetic,"1481920,1481922",,1481921
1481922,comcastcares,False,2017-10-16 21:27:31+00:00,@374050 I'd like to look into your concerns regarding your XFINITY WiFi Pass. Please send a DM,,1481921.0,1481921
1481920,comcastcares,False,2017-10-16 21:27:34+00:00,"@374050 with your full name, address, and phone number and I'll see what I can do to help. Thank you! -KW",,1481921.0,1481921
1488161,465685,True,2017-10-28 21:21:31+00:00,"@ComcastCares I have no internet yet the app says ""no outage"". been this way for the last 2 days. restarted the gateway 4 times. Please fix.",1488159,,1488161
1488159,comcastcares,False,2017-10-28 21:28:51+00:00,@465685 I'd love to look into this. Could you DM me your phone number and address?-JG,1488160,1488161.0,1488161
1488160,465686,True,2017-10-28 21:40:16+00:00,@comcastcares @465685 I dm no one respond,,1488159.0,1488161
1489237,465897,True,2017-11-03 04:54:09+00:00,@115900 YOUR CRAP INTERNET IS SLOW AND I HAVE NO TV IN THE NEW PAL AREA! I'M GETTING A DAMN FIRESTICK! I'VE HAD IT WITH YOUR BS SERVICE!,1489236,,1489237
1489236,comcastcares,False,2017-11-03 08:40:46+00:00,@465897 I can definitely help check on the status of your services. Could you please DM me your address and phone number to proceed? -NFM,,1489237.0,1489237
1515565,471634,True,2017-11-03 16:41:07+00:00,"@comcastcares is ignoring me, just like their 1-800 goofball reps.",1515563,,1515565
1515563,comcastcares,False,2017-11-03 18:44:43+00:00,@471634 I apologize for the delay Brad. How can I help? -DC,1515564,1515565.0,1515565
1515564,471634,True,2017-11-04 16:45:43+00:00,@comcastcares Changed services on 10-20-17. Just need a new itemized invoice. Email or add to my Xfinity account. Simple request. Impossible to get. Ugh!,1515566,1515563.0,1515565
1515566,comcastcares,False,2017-11-04 16:53:25+00:00,"@471634 Brad, I will love to help with your request. I will need you to send me a DM with your account info. -DC",,1515564.0,1515565
1519449,472420,True,2017-11-02 14:15:37+00:00,I pay @115900 a million dollars every month for internet and it still doesn’t work,"1519448,1519450",,1519449
1519450,comcastcares,False,2017-11-02 18:22:37+00:00,@472420 I would be happy to look further into your internet issue if you would provide your full address and account associated phone # in a DM. -JW,,1519449.0,1519449
1519448,comcastcares,False,2017-11-03 16:36:22+00:00,@472420 I just wanted to follow up with you and see if you were still having issues with your services at this time. -JW,,1519449.0,1519449
1520080,472560,True,2017-11-02 19:56:47+00:00,Y’all aren’t fooling anyone with the fake typing noise @115900,1520079,,1520080
1520079,115900,True,2017-11-02 20:16:30+00:00,@472560 No fake typing here! We're working hard to change your experience. Learn more about our commitment: https://t.co/ceqJiCOghi Need help? -Liz,1520076,1520080.0,1520080
1520076,472560,True,2017-11-02 20:20:14+00:00,@115900 You could always not charge me for having a tech come out to troubleshoot the wobbly internet cxn.,"1520075,1520077,1520078",1520079.0,1520080
1520078,comcastcares,False,2017-11-02 21:11:19+00:00,@472560 I would be happy to look further into this for you if you would provide your full address and account associated phone number in a DM. -JW,,1520076.0,1520080
1520075,comcastcares,False,2017-11-03 16:52:20+00:00,@472560 I just wanted to follow up with you and see if you wanted me to look further into this for you. -JW,,1520076.0,1520080
1521602,198030,True,2017-10-16 23:44:03+00:00,"@comcastcares you got some shorty service, “ oh your modem and perfectly fine” call tech support “ your modem went bad 4 days ago” 🖕🏼",1521601,,1521602
1521601,comcastcares,False,2017-10-16 23:49:37+00:00,@198030 I would like to look into the internet issues you're experiencing. Could you please send a DM with your account info? -CRP,,1521602.0,1521602
1522986,473241,True,2017-11-03 17:52:11+00:00,We love our @116136 whole they alow two 25ft trailers skid down into house filled with children #oops #OSHA #holeinwall https://t.co/HevZG2C3Db,1522985,,1522986
1522985,comcastcares,False,2017-11-03 21:00:27+00:00,@473241 I'm so sorry about this damage! Can you send me a DM with more information regarding what happened? I want to help out! -MT,,1522986.0,1522986
1524189,473519,True,2017-09-19 01:37:35+00:00,@comcastcares I've problems downloading shows to watch later using the xfinity stream app.  I called a couple months ago but no follow-up 🙁,1524187,,1524189
1524187,comcastcares,False,2017-09-20 03:25:50+00:00,@473519 I can assist with the trouble on the Stream App.  Please send us a DM with your account info.--JV,1524188,1524189.0,1524189
1524188,473519,True,2017-11-26 02:32:29+00:00,@comcastcares I will send you a DM.  I still have issues once a week with at least one recording.  From researching it sounds as if the recording is not being updated to the cloud correctly.,1524190,1524187.0,1524189
1524190,comcastcares,False,2017-11-26 03:11:22+00:00,"@473519 Please include your service address, phone number, and full name in your DM so that I can quickly locate your account and get this issue addressed for you. -TW",,1524188.0,1524189
1531575,475123,True,2017-11-03 16:29:08+00:00,"A @116136 tech damaged by home. I understand showing a repair invoice to get bill credit, but it's ridic I have to walk it into an office.",1531574,,1531575
1531574,comcastcares,False,2017-11-03 20:29:09+00:00,@475123 Thanks for letting me know this happened. Can you please send a DM so I can get more information and help you further? -JB,,1531575.0,1531575
1531603,318913,True,2017-11-03 16:54:21+00:00,@116136 wtf?!? Internet is out and I need to work! What r u actually doung for me except stealing my $$?,1531601,,1531603
1531601,comcastcares,False,2017-11-03 20:22:32+00:00,@318913 I can look into the issues that you're having with your internet. Please DM your full address and I can help. - NS,1531602,1531603.0,1531603
1531602,318913,True,2017-11-04 03:21:49+00:00,@comcastcares nice attempt but after an hour on the phone and now an inconvenienced Sunday we're set unless u can have a tech come out now.,1531604,1531601.0,1531603
1531604,comcastcares,False,2017-11-04 03:23:52+00:00,@318913 I'm sorry we don't have anything for right now but I can see if we have tomorrow open. Please DM your address. -BT,1531605,1531602.0,1531603
1531605,318913,True,2017-11-04 03:26:18+00:00,@comcastcares tomorrow is worse than sun. Ur service goes down &amp; I am the one who loses. I'm tired of @116136 stealing from me every moth!,1531606,1531604.0,1531603
1531606,comcastcares,False,2017-11-04 03:28:17+00:00,@318913 We want to make sure we credit your account for any days you were without your services. If you'd like please DM. -BT,,1531605.0,1531603
1537773,476717,True,2017-11-04 01:01:33+00:00,"“I sure hope my customer service request call gets routed to Honduras, Thailand, Philippines or Mexico.”Said no one, EVER😡! @116450 @116136",1537772,,1537773
1537772,comcastcares,False,2017-11-04 01:03:04+00:00,"@476717 If you need any assistance, you can also send us a DM here.--JV",,1537773.0,1537773
1538324,476868,True,2017-10-17 00:54:02+00:00,"@116136 @115900 - Really? 1min of an On-Demand show &amp; 2 minutes of ads, then another minute of the show then 2 minutes of ads. #Greedy","1538323,1538325",,1538324
1538325,comcastcares,False,2017-10-17 01:44:51+00:00,@476868 That definitely sounds frustrating and I'd like to look into your concerns regarding On Demand. Please send a DM,,1538324.0,1538324
1538323,comcastcares,False,2017-10-17 01:44:55+00:00,"@476868 with your full name, address, and account number so I can assist further. Thanks! -KW",,1538324.0,1538324
1544858,478492,True,2017-10-17 02:31:35+00:00,.@115900: the fact that the only show my cable box will show is Antiques Roadshow is a unique form of torture,"1544857,1544859",,1544858
1544859,comcastcares,False,2017-10-17 02:58:52+00:00,"@478492 Oh no, I can definitely understand your frustration! Please send a DM with your full name, address, and account number",,1544858.0,1544858
1544857,comcastcares,False,2017-10-17 02:58:58+00:00,@478492 so I can look into the service issues you're experiencing and see what I can do to help! Thanks! -KW,,1544858.0,1544858
1545315,478607,True,2017-11-04 02:57:34+00:00,@comcastcares Can you please reset the signal to my house. Internet is too slow for the irrational amount i pay for it.,"1545314,1545316",,1545315
1545314,comcastcares,False,2017-11-04 05:55:16+00:00,@478607 I would be happy to help. Please DM your address/phone so we can get started. - GW,,1545315.0,1545315
1545316,comcastcares,False,2017-11-04 22:14:34+00:00,@478607 Just following up to see if you still need our assistance. How is everything running? - GW,1593581,1545315.0,1545315
1593581,478607,True,2017-11-05 01:20:35+00:00,@comcastcares Better now. But it has been spotty.,1593580,1545316.0,1545315
1593580,comcastcares,False,2017-11-05 01:32:57+00:00,@478607 Would you like for me to send the signal to your modem? -ZC,,1593581.0,1545315
1547336,479088,True,2017-11-04 04:23:16+00:00,"@ComcastCares: #mobile_CareXI
Internet out- again!",1547335,,1547336
1547335,comcastcares,False,2017-11-04 07:30:39+00:00,@479088 I can check on your internet connection. Please DM me your address and phone number for troubleshooting. -KJ,,1547336.0,1547336
1553591,480629,True,2017-10-17 00:55:05+00:00,@4857 @115900 FXX suddenly not included? Then what am I watching via the Xfinity site? Try again/fix your API. https://t.co/t8lUSTuQJo,1553589,,1553591
1553589,comcastcares,False,2017-10-17 03:38:15+00:00,"@480629 Hello, I will be happy to help you. Please DM so we can further assist you, thank you. -DP",1553590,1553591.0,1553591
1553590,480629,True,2017-10-17 03:49:43+00:00,"@comcastcares This appears to be an @4857 issue. Tonight no video, other times West coast video on east site. Tv and Comcast site are fine.","1553592,1553593",1553589.0,1553591
1553592,comcastcares,False,2017-10-17 04:01:04+00:00,"@480629 I see, we will check on that. -DP",,1553590.0,1553591
1553593,comcastcares,False,2017-10-18 04:59:23+00:00,"@480629 Hello, just checking back with you. Was this resolved? -DP",,1553590.0,1553591
1553632,480634,True,2017-10-17 00:40:50+00:00,"@ComcastCares
#mobile_CareXl internet n wifi R not working. Tried restarting manually/ app, still nothing. Only pwr n wifi lights on.",1553631,,1553632
1553631,comcastcares,False,2017-10-17 03:33:03+00:00,@480634 We can certainly help with any connectivity issues. Can you please DM us your account info?-FRL,1553630,1553632.0,1553632
1553630,480634,True,2017-10-17 03:34:43+00:00,@comcastcares I actually unplugged the router and replugged it in and connectivity was restored! Thank you though!!,1553629,1553631.0,1553632
1553629,comcastcares,False,2017-10-17 03:35:37+00:00,"@480634 Excellent, that is great news. We are here 24/7 to help if you have any other questions or concerns. -FRL",1553628,1553630.0,1553632
1553628,480634,True,2017-10-17 03:35:54+00:00,@comcastcares Thank you!,1553627,1553629.0,1553632
1553627,comcastcares,False,2017-10-17 03:36:29+00:00,"@480634 My pleasure, have a great evening. -FRL",,1553628.0,1553632
1555236,372341,True,2017-11-26 02:37:31+00:00,@1684 @115900 Unable to DVR or watch many movies on Hallmark's 2 ch for &gt;1 wk. I'm 30 mi to Boston. A family member has had some contact w/Xfinity I think. But it's too bad. I won't keep paying $200 per month and I wanted to watch @480965's movie tomorrow.,1555235,,1555236
1555235,comcastcares,False,2017-11-26 03:10:07+00:00,"@372341 Hello, Sara. I want to see what is going on and help resolve this. Please DM me your address and number so I can get your account pulled up and better assist. -AR",1555234,1555236.0,1555236
1555234,372341,True,2017-11-26 03:11:41+00:00,@comcastcares Thank you.,1555233,1555235.0,1555236
1555233,comcastcares,False,2017-11-26 03:12:37+00:00,@372341 You're welcome! -AR,,1555234.0,1555236
1555252,480968,True,2017-11-26 02:27:19+00:00,@116136 being able to rewind (accidentally) but not fast forward back to where I was for on demand is brutal!,1555251,,1555252
1555251,comcastcares,False,2017-11-26 03:06:28+00:00,"@480968 Than you for reaching out about your concern with the fast-forward button. On Demand content is provided by the network. Availability, pricing, and features are subject to their discretion.​-RM",,1555252.0,1555252
1565489,483286,True,2017-11-03 07:39:42+00:00,@comcastcares Internet Only Customer charged Broadcast TV fee🤷🏻‍♂️,"1565488,1565490",,1565489
1565490,comcastcares,False,2017-11-03 18:00:38+00:00,@483286 I would be happy to look further into this for you if you would provide your full address and account associated phone number in a DM. -JW,,1565489.0,1565489
1565488,comcastcares,False,2017-11-04 15:20:38+00:00,@483286 I just wanted to follow up with you and see if you wanted me to look further into this for you. -JW,,1565489.0,1565489
1565631,483320,True,2017-10-17 04:58:28+00:00,Really @116136? This is supposed to be performance plus with speed boost? https://t.co/w373i4xex0,"1565630,1565632,1565633",,1565631
1565633,comcastcares,False,2017-10-17 05:25:04+00:00,"@483320 Hello, I apologize for the frustrating experience. Could you please follow us &amp; DM your full address &amp; phone#? I would like to help",,1565631.0,1565631
1565630,comcastcares,False,2017-10-17 05:25:08+00:00,@483320 investigate your internet speed issues. Ty.-DR,,1565631.0,1565631
1565632,181365,True,2017-10-17 05:48:14+00:00,@483320 @116136 I pay damn near 90 per month #monopoly but I do get 120 down and 65 up..,"1571432,1571431",1565631.0,1565631
1571431,comcastcares,False,2017-10-17 06:02:00+00:00,"@181365 Hello, Please send us a DM w/ your full address &amp; phone#. I'd be happy to review your acct w/ you to see what options are available. -DR",1571430,1565632.0,1565631
1571430,181365,True,2017-10-17 06:10:12+00:00,@comcastcares there isn't any..you have a monopoly where I live and to get good internet costs what I pay..,1571429,1571431.0,1565631
1571429,comcastcares,False,2017-10-17 06:11:03+00:00,"@181365 If you change your mind, please reach out to us in a DM w/ your acct info. I'm here to help. -DR",,1571430.0,1565631
1571432,483320,True,2017-10-17 06:12:28+00:00,"@181365 @116136 That's about how much we pay, yet the fastest speed I've seen is 25 mbps.",1573368,1565632.0,1565631
1573368,comcastcares,False,2017-10-17 06:21:17+00:00,@483320 I've responded to your DM. Please review &amp; respond at your earliest convenience. Thank you. -DR,1573369,1571432.0,1565631
1573369,483320,True,2017-10-17 06:27:15+00:00,@comcastcares Internet seems to be working fine now. About 15 minutes ago it wasn't. I checked the XB3 and saw no downstream channels were locked.,,1573368.0,1565631
1566262,483471,True,2017-11-03 08:27:03+00:00,Ima have to @116136. Comcast my man. You guys are 3/5 on internet going out for maintenance. What are you fixing? Y'all making it worse.,"1566261,1566263",,1566262
1566263,comcastcares,False,2017-11-03 18:13:38+00:00,@483471 I would be happy to look further into your service issues if you would provide your full address and account associated phone # in a DM. -JW,,1566262.0,1566262
1566261,comcastcares,False,2017-11-04 15:38:05+00:00,@483471 I just wanted to follow up with you and see if you were still having issues with your services. -JW,,1566262.0,1566262
1574868,358639,True,2017-10-17 06:41:15+00:00,".@ComcastCares customer service as fast as my internet connection right now 
#mobile_Care https://t.co/AV0muFkgcj",1574867,,1574868
1574867,comcastcares,False,2017-10-17 06:42:48+00:00,@358639 Sorry for the delay. I was reviewing your signal and the area. I just responded to your DM for you.-Sean,,1574868.0,1574868
1579365,486343,True,2017-11-04 16:55:44+00:00,"yo @115900 I'm trynna play WW2 Zombies with some buds later today, pls fix my internet by then","1579364,1579366",,1579365
1579366,comcastcares,False,2017-11-04 19:05:08+00:00,@486343 I would be happy to assist with your internet service troubles. Please provide by DM the full address,,1579365.0,1579365
1579364,comcastcares,False,2017-11-04 19:05:22+00:00,@486343 and account number and name associated with your account. Thanks. - QS,,1579365.0,1579365
1580025,486500,True,2017-11-04 17:52:44+00:00,"Moving is hard, @116136 makes it even harder. #5phonecalls #differentdirections #inconsistent",1580024,,1580025
1580024,comcastcares,False,2017-11-04 19:23:00+00:00,"@486500 Hello. I can help. Can you please DM me your full name, service address, and phone number? -MV",,1580025.0,1580025
1580851,486707,True,2017-11-04 18:57:58+00:00,"Say, @comcastcares where's the page that allows me to check to make sure my connection to internet from y'all to me?",1580850,,1580851
1580850,486707,True,2017-11-04 18:58:37+00:00,@comcastcares Especially since my internet won't stay up long enough to load more than three pages in a row right now. Kinda shitty for a freelancer.,1580849,1580851.0,1580851
1580849,comcastcares,False,2017-11-04 19:34:15+00:00,@486707 Hi! I can help with these connection issues. Can you please send me a DM with your address and phone number? -CF,,1580850.0,1580851
1585477,440193,True,2017-10-21 02:17:02+00:00,Since no one has working internet in my area ALL Effin Day.. I'm expecting #xfinity to man up and lower our bills for their shit service!!! https://t.co/mZuzEtEgjR,1585476,,1585477
1585476,comcastcares,False,2017-10-21 04:54:28+00:00,@440193 Let's take a look at what's going on with your internet service. Please send me a DM with your address and phone number so I can help. - ES,1585474,1585477.0,1585477
1585474,440193,True,2017-10-21 05:04:47+00:00,@comcastcares Not too familiar with Twitter but I'm in 87120 supposedly an outage since like 1pm.. anyway..off to bed.. hopefully it work tomorrow,"1585473,1585475",1585476.0,1585477
1585475,comcastcares,False,2017-10-21 05:09:46+00:00,"@440193 Here are the steps to send a DM: https://t.co/yzq2msGcAy. If you continue having issues tomorrow, please let us know. Have a good night! -ES",,1585474.0,1585477
1585473,comcastcares,False,2017-10-23 21:51:25+00:00,@440193 Hey there! How are your services doing? - ES,,1585474.0,1585477
1589048,488651,True,2017-11-04 23:06:46+00:00,"Been on the phone w/ @116136 for two hours. Got disconnected twice. Set up internet, paid for internet...BUT internet is not working. Yay.","1589047,1589049",,1589048
1589049,comcastcares,False,2017-11-04 23:16:54+00:00,@488651 Thank you for reaching out to us about your internet. I can help .,,1589048.0,1589048
1589047,comcastcares,False,2017-11-04 23:17:04+00:00,@488651 Please provide by DM the full address and account number and name associated with your account. Thanks. - QS,,1589048.0,1589048
1591758,489307,True,2017-11-05 00:14:03+00:00,Thanks @191352 &amp; @115900 for screwing us over with another prelim swap to FS2. #UFC217 #Comraptic,1591756,,1591758
1591756,comcastcares,False,2017-11-05 00:37:23+00:00,@489307 Hello. I’d like to help with the channel lineup concern you have. Could you DM me so we can talk in more detail? –EK,1591757,1591758.0,1591758
1591757,489307,True,2017-11-05 02:51:15+00:00,@comcastcares Why? You literally don't carry FS2. How do you solve this issue? Carry FS2. Conversation over. #UFC217,"1591759,1591760",1591756.0,1591758
1591760,comcastcares,False,2017-11-05 03:09:03+00:00,@489307 The Prelims had become available on FS1 after the college football game was over. I'll be sure to pass on your feedback about FS2. –EK,,1591757.0,1591758
1591759,comcastcares,False,2017-11-05 03:09:07+00:00,@489307 We examine channel lineups often to offer the best content available. –EK,,1591757.0,1591758
1591978,377196,True,2017-10-17 08:16:06+00:00,@comcastcares why is there an outage almost every night in my area? This is getting old!,"1591977,1591979",,1591978
1591979,comcastcares,False,2017-10-17 08:38:38+00:00,"@377196 Hello, I apologize for the disruption w/ your service. Can you please send us a DM w/ your full address &amp; phone #? I'd like to",,1591978.0,1591978
1591977,comcastcares,False,2017-10-17 08:38:42+00:00,@377196 investigate the issues you are experiencing with your service. -DR,,1591978.0,1591978
1592607,489510,True,2017-11-05 00:30:10+00:00,@comcastcares never got McGregor due to problems on your end now connection issues with UFC. Hubby has been on hold since 7. #dobetter,1592605,,1592607
1592605,comcastcares,False,2017-11-05 01:09:37+00:00,@489510 Oh no. I want to see what is going on. Please DM me your phone number and address so I can get your account pulled up. -AR,1592606,1592607.0,1592607
1592606,489510,True,2017-11-05 01:33:12+00:00,@comcastcares 90 minutes and service help gave up. Worst customer ever.,1592608,1592605.0,1592607
1592608,comcastcares,False,2017-11-05 01:41:20+00:00,"@489510 That is unfortunate to hear. If you change your mind, please don't hesitate to reach out. We are here 24-7 for your support. -AR",1592609,1592606.0,1592607
1592609,489510,True,2017-11-05 01:53:40+00:00,@comcastcares We didn't give up...they did.,,1592608.0,1592607
1596166,490384,True,2017-10-24 01:10:41+00:00,@115900 one week all I've had are constant interruptions and static to my service in Baltimore. Can't even watch games. What do I pay for?,1596165,,1596166
1596165,comcastcares,False,2017-10-24 03:09:01+00:00,@490384 This is not what we want to happen. Please DM your address/phone so we can look into this for you. - GW,,1596166.0,1596166
1598882,491036,True,2017-11-05 03:00:08+00:00,@comcastcares https://t.co/VTsWQBhWIz,1598881,,1598882
1598881,comcastcares,False,2017-11-05 03:38:42+00:00,@491036 Oh no. I want to help. Please DM me your address and number so I can get your account pulled up. -AR,1598880,1598882.0,1598882
1598880,491036,True,2017-11-05 03:41:29+00:00,@comcastcares I'd rather not deal with Comcast anymore,1598879,1598881.0,1598882
1598879,comcastcares,False,2017-11-05 03:43:38+00:00,@491036 I'm sorry to hear that. If you change your mind. please let me know. We are here 24-7 for your support. -AR,,1598880.0,1598882
1601431,491617,True,2017-11-05 02:07:29+00:00,@116136 @comcastcares @85215 this can’t happen anymore... asking for a friend. https://t.co/nGF6JReIyG,1601430,,1601431
1601430,comcastcares,False,2017-11-05 05:26:29+00:00,@491617 I would be happy to look into this for you. Please send a DM so we can get started. - GW,,1601431.0,1601431
1601697,491681,True,2017-10-26 06:32:53+00:00,"Clear skies, a bit chilly, #xfinitysucks so I'll have no service for hours for no good reason at all. @52883 @comcastcares",1601696,,1601697
1601696,491681,True,2017-10-26 06:35:07+00:00,@52883 @comcastcares Second time this week.,1601694,1601697.0,1601697
1601694,comcastcares,False,2017-10-26 07:36:48+00:00,"@491681 Hello, I apologize for the disruption w/ your service. Could you please DM your phone # &amp; full address? I'd like to assist. Thanks. -DR","1601692,1601695",1601696.0,1601697
1601695,491681,True,2017-10-26 07:49:30+00:00,"@comcastcares Ok, I did.",,1601694.0,1601697
1601692,491681,True,2017-10-26 07:52:07+00:00,"@comcastcares It sounds like these outtages are planned. If so, at least give your customers some warning.","1601691,1601693",1601694.0,1601697
1601693,comcastcares,False,2017-10-26 08:01:05+00:00,@491681 I've responded to your DM. Please review and respond at your earliest convenience. Thank you. -DR,,1601692.0,1601697
